ocean,numCycl,year,name,numTrcks,yearTrck,monthTrck,dayTrck,hourTrck,minutsTrck,recordId,statusSys,latitude,longitude,maxSustWin,minPress,34ktNE,34ktSE,34ktSW,34ktNW,50ktNE,50ktSE,50ktSW,50ktNW,64ktNE,64ktSE,64ktSW,64ktNW,radMaxWind
CP,01,1950,HIKI,39,1950,08,12,12,0,N/A, TD, 15.2,- 145.2,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,12,18,0,N/A, TD, 15.5,- 145.6,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,13,00,0,N/A, TD, 15.7,- 145.8,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,13,06,0,N/A, TS, 15.9,- 146.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,13,12,0,N/A, TS, 16.3,- 146.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,13,18,0,N/A, TS, 16.6,- 147.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,14,00,0,N/A, TS, 16.8,- 148.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,14,06,0,N/A, TS, 17.5,- 149.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,14,12,0,N/A, TS, 18.3,- 150.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,14,18,0,N/A, TS, 19.3,- 151.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,15,00,0,N/A, TS, 20.1,- 152.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,15,06,0,N/A, TS, 20.7,- 153.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,15,12,0,N/A, TS, 21.4,- 154.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,15,18,0,N/A, TS, 22.3,- 155.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,16,00,0,N/A, HU, 23.0,- 156.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,16,06,0,N/A, HU, 23.7,- 157.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,16,12,0,N/A, HU, 24.3,- 158.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,16,18,0,N/A, HU, 24.7,- 159.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,17,00,0,N/A, HU, 24.7,- 160.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,17,06,0,N/A, HU, 24.5,- 161.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,17,12,0,N/A, HU, 24.0,- 162.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,17,18,0,N/A, HU, 23.6,- 163.1,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,18,00,0,N/A, HU, 23.3,- 163.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,18,06,0,N/A, HU, 22.8,- 164.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,18,12,0,N/A, HU, 22.6,- 165.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,18,18,0,N/A, HU, 22.5,- 166.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,19,00,0,N/A, HU, 22.5,- 167.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,19,06,0,N/A, HU, 22.6,- 168.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,19,12,0,N/A, HU, 22.7,- 169.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,19,18,0,N/A, TS, 23.2,- 170.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,20,00,0,N/A, TS, 23.6,- 171.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,20,06,0,N/A, TS, 24.1,- 172.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,20,12,0,N/A, TS, 24.7,- 173.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,20,18,0,N/A, TS, 25.3,- 174.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,21,00,0,N/A, TS, 26.0,- 175.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,21,06,0,N/A, TS, 26.7,- 176.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1950,HIKI,39,1950,08,21,12,0,N/A, TD, 27.4,- 178.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1950,UNNAMED,5,1950,08,12,12,0,N/A, TS, 17.5,- 116.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1950,UNNAMED,5,1950,08,12,18,0,N/A, TS, 17.7,- 116.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1950,UNNAMED,5,1950,08,13,00,0,N/A, TD, 18.0,- 117.1,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1950,UNNAMED,5,1950,08,13,06,0,N/A, TD, 18.4,- 117.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1950,UNNAMED,5,1950,08,13,12,0,N/A, TD, 18.8,- 118.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,26,12,0,N/A, HU, 17.3,- 131.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,26,18,0,N/A, HU, 17.7,- 132.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,27,00,0,N/A, HU, 17.9,- 133.2,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,27,06,0,N/A, HU, 17.9,- 133.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,27,12,0,N/A, HU, 18.0,- 134.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,27,18,0,N/A, HU, 18.1,- 135.1,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,28,00,0,N/A, HU, 18.3,- 135.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,28,06,0,N/A, HU, 18.5,- 136.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,28,12,0,N/A, HU, 18.6,- 137.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,28,18,0,N/A, HU, 18.7,- 137.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,29,00,0,N/A, HU, 18.8,- 138.1,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,29,06,0,N/A, HU, 18.9,- 138.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,29,12,0,N/A, HU, 19.0,- 139.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,29,18,0,N/A, HU, 19.1,- 140.3,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,30,00,0,N/A, HU, 19.3,- 141.1,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,30,06,0,N/A, HU, 19.5,- 142.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1950,UNNAMED,17,1950,08,30,12,0,N/A, HU, 19.7,- 143.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,01,12,0,N/A, HU, 14.0,- 108.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,01,18,0,N/A, HU, 14.7,- 109.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,02,00,0,N/A, HU, 15.2,- 109.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,02,06,0,N/A, HU, 15.4,- 109.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,02,12,0,N/A, HU, 15.6,- 110.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,02,18,0,N/A, HU, 15.9,- 110.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,03,00,0,N/A, HU, 16.2,- 110.9,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,03,06,0,N/A, HU, 16.5,- 111.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1950,UNNAMED,9,1950,10,03,12,0,N/A, HU, 16.9,- 111.9,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,17,12,0,N/A, TS, 11.0,- 104.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,17,18,0,N/A, TS, 11.5,- 104.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,18,00,0,N/A, TS, 12.1,- 104.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,18,06,0,N/A, TS, 12.8,- 103.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,18,12,0,N/A, TS, 13.6,- 103.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,18,18,0,N/A, TS, 14.3,- 103.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,19,00,0,N/A, TS, 15.0,- 103.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,19,06,0,N/A, TS, 15.5,- 103.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,19,12,0,N/A, TS, 15.9,- 103.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,19,18,0,N/A, TS, 16.4,- 102.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,20,00,0,N/A, TS, 16.9,- 102.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,20,06,0,N/A, TS, 17.4,- 102.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,20,12,0,N/A, TS, 17.8,- 102.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,20,18,0,N/A, TS, 18.1,- 102.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,01,1951,UNNAMED,15,1951,05,21,00,0,N/A, TS, 18.3,- 101.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,02,1951,UNNAMED,5,1951,06,01,00,0,N/A, HU, 13.8,-  95.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,02,1951,UNNAMED,5,1951,06,01,06,0,N/A, HU, 14.7,-  97.4,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,02,1951,UNNAMED,5,1951,06,01,12,0,N/A, HU, 15.6,-  98.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,02,1951,UNNAMED,5,1951,06,01,18,0,N/A, HU, 16.7,-  99.9,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,02,1951,UNNAMED,5,1951,06,02,00,0,N/A, HU, 17.8,- 100.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,03,1951,UNNAMED,5,1951,06,26,12,0,N/A, TS, 16.7,- 100.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,03,1951,UNNAMED,5,1951,06,26,18,0,N/A, TS, 16.9,- 101.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,03,1951,UNNAMED,5,1951,06,27,00,0,N/A, TS, 17.0,- 102.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,03,1951,UNNAMED,5,1951,06,27,06,0,N/A, TS, 17.1,- 103.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,03,1951,UNNAMED,5,1951,06,27,12,0,N/A, TS, 17.2,- 103.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1951,UNNAMED,5,1951,07,05,12,0,N/A, TS, 16.7,- 104.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1951,UNNAMED,5,1951,07,05,18,0,N/A, TS, 17.2,- 105.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1951,UNNAMED,5,1951,07,06,00,0,N/A, TS, 17.8,- 105.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1951,UNNAMED,5,1951,07,06,06,0,N/A, TS, 18.4,- 106.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,04,1951,UNNAMED,5,1951,07,06,12,0,N/A, TS, 19.0,- 106.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,03,12,0,N/A, TS, 10.6,-  94.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,03,18,0,N/A, TS, 11.0,-  95.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,04,00,0,N/A, TS, 11.5,-  96.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,04,06,0,N/A, TS, 11.9,-  96.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,04,12,0,N/A, TS, 12.3,-  97.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,04,18,0,N/A, TS, 12.5,-  98.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,05,00,0,N/A, TS, 12.7,- 100.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,05,06,0,N/A, TS, 12.9,- 101.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,05,12,0,N/A, TS, 13.4,- 103.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,05,18,0,N/A, TS, 14.2,- 105.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,06,00,0,N/A, TS, 15.1,- 107.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,06,06,0,N/A, TS, 16.0,- 108.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,06,12,0,N/A, TS, 16.9,- 110.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,06,18,0,N/A, TS, 17.3,- 111.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,07,00,0,N/A, TS, 17.5,- 112.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,07,06,0,N/A, TS, 17.5,- 113.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,07,12,0,N/A, TS, 17.5,- 115.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,07,18,0,N/A, TS, 17.7,- 116.6,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,08,00,0,N/A, TS, 18.0,- 117.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,08,06,0,N/A, TS, 18.2,- 118.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,08,12,0,N/A, TS, 18.4,- 119.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,08,18,0,N/A, TS, 18.6,- 121.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,09,00,0,N/A, TS, 18.8,- 122.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,09,06,0,N/A, TS, 19.1,- 123.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,09,12,0,N/A, TS, 19.4,- 124.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,09,18,0,N/A, TS, 19.5,- 125.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,10,00,0,N/A, TS, 19.6,- 126.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,10,06,0,N/A, TS, 19.7,- 127.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,05,1951,UNNAMED,29,1951,08,10,12,0,N/A, TS, 19.7,- 129.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1951,UNNAMED,21,1951,08,24,12,0,N/A, TS, 15.6,- 101.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1951,UNNAMED,21,1951,08,24,18,0,N/A, TS, 16.6,- 103.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1951,UNNAMED,21,1951,08,25,00,0,N/A, TS, 17.4,- 105.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1951,UNNAMED,21,1951,08,25,06,0,N/A, TS, 17.9,- 106.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,06,1951,UNNAMED,21,1951,08,25,12,0,N/A, TS, 18.5,- 107.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
